name,smiles,taste
2-methylpropyl but-2-enoate,CC=CC(=O)OCC(C)C,sweet
Vanillin isobutyrate,CC(C)C(=O)OC1=C(C=C(C=C1)C=O)OC,sweet
Methyl 3-acetoxyhexanoate,CCCC(CC(=O)OC)OC(=O)C,sweet
"1,3-Dioxolane, 2-[(1Z)-2-phenylethenyl]-",C1COC(O1)/C=C\C2=CC=CC=C2,sweet
"2,3-HEPTANEDIONE",CCCCC(=O)C(=O)C,sweet
3-methylthiopropanol,CSCCCO,sweet
"Phenol, 2-methoxy-4-(1-methylethenyl)-",CC(=C)C1=CC(=C(C=C1)O)OC,sweet
4-Methyl-1-phenylpentan-2-one,CC(C)CC(=O)CC1=CC=CC=C1,sweet
Hexyl lactate,CCCCCCOC(=O)C(C)O,sweet
Benzyl phenylacetate,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2,sweet
AC1L2AGZ,CCC(=O)OC1CC2(CCC1C2(C)C)C,sweet
"2-ETHYL-3,5-DIMETHYLPYRAZINE",CCC1=NC=C(N=C1C)C,sweet
1-Phenyl-2-propanol,CC(CC1=CC=CC=C1)O,sweet
Methyl 3-hydroxyhexanoate,CCCC(CC(=O)OC)O,sweet
"2,6-DIMETHYLNAPHTHALENE",CC1=CC2=C(C=C1)C=C(C=C2)C,sweet
"7,3'-Dihydroxy-4'-methoxyflavan",COC1=C(C=C(C=C1)C2CCC3=C(O2)C=C(C=C3)O)O,sweet
"2-Methoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol",CC1COC(O1)C2=CC(=C(C=C2)O)OC,sweet
"4-amino-5,6-dimethylthieno[2,3-d]pyrimidin-2(1H)-one",CC1=C(SC2=NC(=O)NC(=C12)N)C,sweet
levodopa,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,sweet
41496-43-9,CC1=CC=C(C=C1)CC(C)C=O,sweet
Citronellyl phenylacetate,CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1,sweet
AC1OE1YM,C[C@H]1C(=O)C(=C(O1)C)OC(=O)C,sweet
1033366-59-4,CC1=C(SC2=NC(=O)NC(=C12)N)C.Cl,sweet
"3,7-Dimethyloctane-1,7-diol",CC(CCCC(C)(C)O)CCO,sweet
Ethyl melilotate,CCOC(=O)CCC1=CC=CC=C1O,sweet
Lepidine,CC1=CC=NC2=CC=CC=C12,sweet
(-)-Carvone,CC1=CC[C@H](CC1=O)C(=C)C,sweet
2-Benzylideneoctanal,CCCCCCC(=CC1=CC=CC=C1)C=O,sweet
Amyl formate,CCCCCOC=O,sweet
1-phenylhexan-2-ol,CCCCC(CC1=CC=CC=C1)O,sweet
1617-23-8,CCOC(=O)C(C)C=CC,sweet
Oct-2-en-1-ol,CCCCCC=CCO,sweet
DIETHYLENE GLYCOL,C(COCCO)O,sweet
.alpha.-Damascone,CC1=CCCC(C1C(=O)CC=C)(C)C,sweet
Octahydrocoumarin,C1CCC2C(C1)CCC(=O)O2,sweet
(Z)-1-Methoxyhex-3-ene,CC/C=C\CCOC,sweet
3615-41-6,C[C@@H]([C@@H]([C@H]([C@H](C=O)O)O)O)O,sweet
4-Methyl-2-phenyl-2-pentenal,CC(C)/C=C(\C=O)/C1=CC=CC=C1,sweet
CARVYL ACETATE,CC1=CCC(CC1OC(=O)C)C(=C)C,sweet
(2Z)-2-ethylidenehexanal,CCCC/C(=C/C)/C=O,sweet
27538-09-6,CCC1=C(C(=O)C(O1)C)O,sweet
Furfural acetone,CC(=O)C=CC1=CC=CO1,sweet
"3-Buten-2-ol, 4-phenyl-, (3Z)-",CC(/C=C\C1=CC=CC=C1)O,sweet
211241-68-8,CC1=CCCC(C1C=CC(C)O)(C)C,sweet
AC1NURGS,C[C@H](C(=O)NC(=O)[C@H](CC(=O)O)N)NC1C(SC1(C)C)(C)C.C[C@H](C(=O)NC(=O)[C@H](CC(=O)O)N)NC1C(SC1(C)C)(C)C.O.O.O.O.O,sweet
2-Acetylfuran,CC(=O)C1=CC=CO1,sweet
ALPHA-METHYLCINNAMALDEHYDE,CC(=CC1=CC=CC=C1)C=O,sweet
"4,7-dimethylocta-1,6-dien-3-yl 3-methylbutanoate",CC(C)CC(=O)OC(C=C)C(C)CC=C(C)C,sweet
Methyl 3-nonenoate,CCCCCC=CCC(=O)OC,sweet
ISOPROPYL OCTANOATE,CCCCCCCC(=O)OC(C)C,sweet
2-Methylallyl butyrate,CCCC(=O)OCC(=C)C,sweet
Isopropyl phenylacetate,CC(C)OC(=O)CC1=CC=CC=C1,sweet
Butyl propionate,CCCCOC(=O)CC,sweet
trans-2-Octen-1-Ol,CCCCC/C=C/CO,sweet
L-proline,C1C[C@H](NC1)C(=O)O,sweet
decyl methanesulfinate,CCCCCCCCCCOS(=O)C,sweet
1504-74-1,COC1=CC=CC=C1C=CC=O,sweet
2-Acetyl-3-methylthiophene,CC1=C(SC=C1)C(=O)C,sweet
Phenethyl 2-methylbutyrate,CCC(C)C(=O)OCCC1=CC=CC=C1,sweet
34451-19-9,CCCCOC(=O)[C@H](C)O,sweet
Amyl acetate,CCCCCOC(=O)C,sweet
Linaloyl oxide,CC1(CCCC(O1)(C)C=C)C,sweet
"3-Acetyl-2,4-dimethylpyrrole",CC1=CNC(=C1C(=O)C)C,sweet
104-27-8,CCC(=O)/C=C/C1=CC=C(C=C1)OC,sweet
3-phenylprop-2-en-1-yl acetate,CC(=O)OCC=CC1=CC=CC=C1,sweet
PERILLYL ALCOHOL,CC(=C)C1CCC(=CC1)CO,sweet
ALPHA-METHYLCINNAMALDEHYDE,C/C(=C\C1=CC=CC=C1)/C=O,sweet
Allyl decanoate,CCCCCCCCCC(=O)OCC=C,sweet
"3-Octanol, 3,6-dimethyl-",CCC(C)CCC(C)(CC)O,sweet
2-Acetyl-5-methylthiophene,CC1=CC=C(S1)C(=O)C,sweet
Tacrine Hydrochloride,Cl.Nc1c2CCCCc2nc3ccccc13,bitter
Phenprobamate,NC(=O)OCCCc1ccccc1,bitter
Cucurbitacin B,CC(=O)OC(C)(C)C=CC(=O)[C@](C)(O)C1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,bitter
Magnesium Chlorate Hexahydrate,[Mg+2].[O-]Cl(=O)=O.[O-]Cl(=O)=O,bitter
Oxeladin,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,bitter
Methyprylon,CCC1(CC)C(=O)NCC(C)C1=O,bitter
Chonemorphine,CC(C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C)N(C)C,bitter
Picrotoxinin,CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@]35C,bitter
Carnosol,CC(C)c1cc2[C@@H]3C[C@H]4C(C)(C)CCC[C@]4(C(=O)O3)c2c(O)c1O,bitter
Lupinine,OC[C@@H]1CCCN2CCCC[C@H]12,bitter
Methylthiouracil,CC1=CC(=O)NC(=S)N1,bitter
Dehydrocholic Acid,CC(CCC(=O)O)C1CCC2C3C(CC(=O)C12C)C4(C)CCC(=O)CC4CC3=O,bitter
Pyronaridine Tetraphosphate,COC1=CC=C2Nc3cc(Cl)ccc3C(=C2N1)N=C4C=C(CN5CCCC5)C(=O)C(=C4)CN6CCCC6.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O,bitter
Isometheptene Mucate,CNC(C)CCC=C(C)C.OC(C(O)C(O)C(=O)O)C(O)C(=O)O,bitter
Butabarbital Sodium salt,[Na+].CCC(C)C1(CC)C(=O)NC(=NC1=O)[O-],bitter
Hydroxychloroquine sulfate,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.OS(=O)(=O)O,bitter
Clobutinol,Cl.CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,bitter
Carisoprodol,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,bitter
Nerol,CC(=CCCC(=CCO)C)C,bitter
Propyl 2-furanacrylate,CCCOC(=O)C=C/c1occc1,bitter
Andrographolide,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](CC=C3/[C@H](O)COC3=O)C(=C)CC[C@H]12,bitter
EINECS 227-420-9,O=C(OC1CCN2CC3CC(CN4C3CCCC4=O)C2C1)C=Cc5ccccc5,bitter
Cascarillin,C[C@@H]1[C@@H](C[C@]2(C)[C@H](CC[C@@H](O)[C@]2(C)O)[C@]1(C[C@@H](O)c3cocc3)C=O)OC(=O)C,bitter
Methantheline Bromide,[Br-].CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3ccccc13,bitter
Geranyl formate,CC(=CCCC(=CCOC=O)C)C,bitter
Hydrogen Peroxide,OO,bitter
Acetosulfam,CC1=CC(=O)NS(=O)(=O)O1,bitter
Linamarin,CC(C)(OC1OC(CO)C(O)C(O)C1O)C#N,bitter
"L-trp, L-tryptophan",O([H])C([C@]([H])(C([H])([H])c(c([H])n1[H])c2c1c([H])c([H])c([H])c2[H])N([H])[H])=O,bitter
Antazoline Hydrochloride,Cl.C(N(Cc1ccccc1)c2ccccc2)C3=NCCN3,bitter
Tetraethylammonium Hydroxide,[OH-].CC[N+](CC)(CC)CC,bitter
Benzilic Acid,OC(=O)C(O)(c1ccccc1)c2ccccc2,bitter
Chrysoeriol,COc1cc(ccc1O)C2=CC(=O)c3c(O)cc(O)cc3O2,bitter
Fenproporex Hydrochloride,Cl.CC(Cc1ccccc1)NCCC#N,bitter
Pirenzapin,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1,bitter
Homidium Bromide,[Br-].CC[n+]1c(c2ccccc2)c3cc(N)ccc3c4ccc(N)cc14,bitter
Hexobarbital Sodium salt,[Na].CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,bitter
Sinensetin,COc1ccc(cc1OC)C2=CC(=O)c3c(OC)c(OC)c(OC)cc3O2,bitter
Thioacetanilide,CC(=S)Nc1ccccc1,bitter
Lafutidine,O=C(CS(=O)Cc1occc1)NCC=CCOc2cc(CN3CCCCC3)ccn2,bitter
Amarogentin,OC[C@H]1O[C@@H](O[C@@H]2OC=C3[C@@H](CCOC3=O)[C@H]2C=C)[C@H](OC(=O)c4c(O)cc(O)cc4c5cccc(O)c5)[C@@H](O)[C@@H]1O,bitter
Fluorotoluene,Cc1ccc(F)cc1,bitter
"Cefpodoxime 1-(Isopropoxycarbonyloxy)ethyl ester, cefpodoxime proxetil",COCC1=C(N2C(SC1)C(NC(=O)C(=N/OC)c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C,bitter
Butein,Oc1ccc(C(=O)C=Cc2ccc(O)c(O)c2)c(O)c1,bitter
Dimethyl Sulfoxide,CS(=O)C,bitter
Potassium Guaiacolsulfonate,[K+].OCOc1ccccc1S(=O)(=O)[O-],bitter
Ciprofloxacin,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,bitter
Phenacetin,CCOc1ccc(NC(=O)C)cc1,bitter
Khellin,COc1c2OC(=CC(=O)c2c(OC)c3ccoc13)C,bitter
Arbutin,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,bitter
Niflumic acid,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,bitter
Diphenidol,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3,bitter
Adhumulone,CCC(C)C(=O)C1=C(O)C(O)(CC=C(C)C)C(=O)C(CC=C(C)C)C1=O,bitter
Quinine,COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1,bitter
Antazoline Phosphate,OP(=O)(O)O.C(N(Cc1ccccc1)c2ccccc2)C3=NCCN3,bitter
Deferiprone,CN1C=CC(=O)C(=C1C)O,bitter
"Epigallocatechin gallate,egcg",Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4cc(O)c(O)c(O)c4,bitter
Strontium Bromide,[Br-].[Br-].[Sr+2],bitter
Clindamycin,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,bitter
Polysorbate 80,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,bitter
(+)-taxifolin,O[C@@H]1C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,bitter
Sodium Phenolsulfonate Dihydrate,[Na+].Oc1ccccc1S(=O)(=O)[O-],bitter
Dimethocaine Hydrochloride,Cl.CCN(CC)CC(C)(C)COC(=O)c1ccc(N)cc1,bitter
Isorhamnetin,COc1cc(ccc1O)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,bitter
Flavanone,O=C1CC(Oc2ccccc12)c3ccccc3,bitter
Quinovic Acid,CC1CCC2(CCC3(C(=O)O)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1C)C(=O)O,bitter
Benzamide,NC(=O)c1ccccc1,bitter
Cyclobarbital,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,bitter
Cromolyn,OC(COc1ccc2OC(=CC(=O)c2c1)C(=O)O)COc3cccc4OC(=CC(=O)c34)C(=O)O,bitter
Tinoridine Hydrochloride,Cl.CCOC(=O)c1c(N)sc2CN(Cc3ccccc3)CCc12,bitter
Cetraric Acid,CCOCc1c(O)c(C(=O)O)c(C)c2Oc3c(C=O)c(O)cc(C)c3C(=O)Oc12,bitter
Dimemorfan Phosphate,CN1CCC23CCCCC2C1Cc4ccc(C)cc34.OP(=O)(O)O,bitter
Cinnamyl formate,O=COCC=Cc1ccccc1,bitter
Diethylbromoacetamide,CCC(Br)(CC)C(=O)N,bitter
Suxibuzone,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,bitter
Chlorhexadol,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,bitter
Phthalylsulfathiazole,OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3,bitter
Azacyclonol Hydrochloride,Cl.OC(C1CCNCC1)(c2ccccc2)c3ccccc3,bitter
Propoxyphene,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C.Cl,bitter
Glyciteing,COc1cc2C(=O)C(=COc2cc1O)c3ccc(O)cc3,bitter
Silibinind,COc1cc(ccc1O)[C@H]2Oc3cc(ccc3O[C@@H]2CO)[C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O,bitter
Promethazine,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,bitter
Catechin,O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,bitter
Trp-phe,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3ccccc3)C(=O)O,bitter
7-hydroxyisoflavoneg,Oc1ccc2C(=O)C(=COc2c1)c3ccccc3,bitter
Lappaconitine,CCN1CC2(CCC(OC)C34C2CC(C13)C5(O)CC(OC)C6CC4C5(O)C6OC)OC(=O)c7ccccc7NC(=O)C,bitter
Oxyacanthine,COc1cc2CCN(C)C3Cc4ccc(Oc5cc(CC6N(C)CCc7cc(OC)c(OCc(c1O)c23)cc67)ccc5O)cc4,bitter
"6,7'-dimethoxyflavone",COc1cc2OC(=CC(=O)c2cc1OC)c3ccccc3,bitter
Bupropion Hydrochloride,Cl.CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,bitter
Garryine,CC12CCCC3(CN4CCOC14)C2CCC56CC(CCC35)C(=C)C6O,bitter
Adlupulone,CC[C@H](C)C(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(=C1O)CC=C(C)C,bitter
Dioxypyramidon,CN(C)C(=O)C(=O)N(N(C)C(=O)C)c1ccccc1,bitter
Isopropyl Alcohol,CC(C)O,bitter
Phenallymal,C=CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,bitter
Allobarbital,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,bitter
Domiphen Bromide,[Br-].CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,bitter
Chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2,bitter
Ofloxacin,CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,bitter
Absinthin,C[C@H]1[C@@H]2CC[C@](C)(O)[C@@H]3[C@H]4[C@@H]5C=C(C)[C@@]6([C@H]7OC(=O)[C@@H](C)[C@@H]7CC[C@](C)(O)[C@H]56)[C@H]4C(=C3[C@H]2OC1=O)C,bitter
Ethylbenzhydramine Hydrochloride,[Cl-].CCN(CC)CCOC(c1ccccc1)c2ccccc2,bitter
Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,bitter
Aminophylline,CN1C(=O)N(C)c2nc[nH]c2C1=O.CN3C(=O)N(C)c4nc[nH]c4C3=O.NCCN,bitter
Tangeretin,COc1ccc(cc1)C2=CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2,bitter
Cyclopentamine Hydrochloride,Cl.CNC(C)CC1CCCC1,bitter
Nealbarbital,CCC(C)(C)C1(CC=C)C(=O)NC(=O)NC1=O,bitter
Emetine,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4NCCc5cc(OC)c(OC)cc45,bitter
Cyclopentobarbital,C=CCC1(C2CCC=C2)C(=O)NC(=O)NC1=O,bitter
Benzethonium Chloride,[Cl-].CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,bitter
Chlorbenzoxamine Dihydrochloride,Cl.Cl.Cc1ccccc1CN2CCN(CCOC(c3ccccc3)c4ccccc4Cl)CC2,bitter
13-hydroxylupanine,OC1CCN2CC3CC(CN4C3CCCC4=O)C2C1,bitter
Rhododendrin,CC(CCc1ccc(O)cc1)OC2OC(CO)C(O)C(O)C2O,bitter
"Diphenylthiourea, sulfocarbanilide, sym-Diphenylthiourea, thiocarbanilide",S=C(Nc1ccccc1)Nc2ccccc2,bitter
Gatifloxacin,COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,bitter
Humulon,CC(C)CC(=O)C1=C(O)C(O)(CC=C(C)C)C(=O)C(CC=C(C)C)C1=O,bitter
Pancuronium Bromide,[Br-].[Br-].CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(C4OC(=O)C)[N+]5(C)CCCCC5)C2(C)CC1[N+]6(C)CCCCC6,bitter
Imipramine N-Oxide Hydrochloride,Cl.CN(C)CCC[N+]1([O-])c2ccccc2CCc3ccccc13,bitter
Methoxyphenamine Hydrochloride,Cl.CCC(NC)c1ccccc1OC,bitter
Cnicin,CC1=C/CCC(=C[C@H]2OC(=O)C(=C)[C@@H]2[C@H](C1)OC(=O)C(=C)[C@@H](O)CO)CO,bitter
Picoline,Cc1ccccn1,bitter
Lycopodine,CC1CC23CCCN4CCCC(C(=O)CC2)C34C1,bitter
Amphetamine Phosphate,CC(N)Cc1ccccc1.OP(=O)(O)O,bitter
Theophylline Sodium acetate,[Na+].CN1C(=O)N(C)c2nc[nH]c2C1=O.CC(=O)[O-],bitter
Tridihexethyl Iodide,[I-].CC[N+](CC)(CC)CCC(O)(C1CCCCC1)c2ccccc2,bitter
Fenchyl alcohol,CC12CCC(C1)C(C)(C)C2O,bitter
Denatonium benzoate,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc2ccccc2.[O-]C(=O)c3ccccc3,bitter
Famotidine,NC(=Nc1nc(CSCCC(=NS(=O)(=O)N)N)cs1)N,bitter
7- nitrosaccharin,[O-][N+](=O)c1cccc2C(=O)NS(=O)(=O)c12,bitter
Leu-trp,O=C(C([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])[H])N([H])C([H])(C(=O)O[H])C([H])([H])c(c([H])n1[H])c2c1c([H])c([H])c([H])c2[H],bitter
Quercetin,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,bitter
Enoxacin,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,bitter
Picrotin,CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@@]43C(=O)O[C@H]2[C@]14C,bitter
Pentoxifylline,CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C,bitter
2-Thiouracil,O=C1NC(=S)NC=C1,bitter
Ginkgolide C,CC1C(=O)OC2C(O)C34C5OC(=O)C3(OC6OC(=O)C(O)C46C(C5O)C(C)(C)C)C12O,bitter
Rhodinyl isovalerate,CC(C)CC(=O)OCCC(C)CCCC(=C)C,bitter
Helenalin,CC1CC2OC(=O)C(=C)C2C(O)C3(C)C1C=CC3=O,bitter
Meprobamate,CCCC(C)(COC(=O)N)COC(=O)N,bitter
Propoxyphene,O.CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c2ccccc2.OS(=O)(=O)c3ccc4ccccc4c3,bitter
Cinchophen,OC(=O)c1cc(nc2ccccc12)c3ccccc3,bitter
"Phe-trp, Phe-trp phenylalanyltryptophan",O=C([C@]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N([H])[H])N([H])[C@]([H])(C(=O)O[H])C([H])([H])c(c([H])n2[H])c3c2c([H])c([H])c([H])c3[H],bitter
Haloperidol,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,bitter
Cycrimine Hydrochloride,Cl.OC(CCN1CCCCC1)(C2CCCC2)c3ccccc3,bitter
Daidzin,OC[C@H]1OC(Oc2ccc3C(=O)C(=COc3c2)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O,bitter
"5,4'-dihydroxyflavone",Oc1ccc(cc1)C2=CC(=O)c3c(O)cccc3O2,bitter
Pentamethonium Bromide,[Br-].[Br-].C[N+](C)(C)CCCCC[N+](C)(C)C,bitter
Amobarbital Sodium salt,[Na+].CCC1(CCC(C)C)C(=O)NC(=NC1=O)[O-],bitter
Chloroprocaine,[Cl-].CC[NH+](CC)CCOC(=O)c1ccc(N)cc1Cl,bitter
Dextroamphetamine Sulfate,S(=O)(=O)(O[H])O[H].N([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H].N([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H],bitter
Brucine,COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC,bitter
Antipyrine,CN1N(C(=O)C=C1C)c2ccccc2,bitter
Cis-isoloadhumulone,CC[C@H](C)C(=O)C1=C(O)[C@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,bitter
Eugenyl methyl ether,COc1ccc(CC=C)cc1OC,bitter
Gossypetind,OC1=C(Oc2c(O)c(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,bitter
Sodium Benzoate,[Na+].[O-]C(=O)c1ccccc1,bitter
Aprobarbital Sodium salt,[Na].CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,bitter
Dapsone,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,bitter
Chenodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,bitter
Chlormerodrin,COC(CNC(=O)N)C[Hg]Cl,bitter
"7,3,4-trihydroxyisoflavone",Oc1ccc2C(=O)C(=COc2c1)c3ccc(O)c(O)c3,bitter
"Cucurbitacin E, Cucurbitacins",CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,bitter
Inaperisone Hydrochloride,Cl.CCc1ccc(cc1)C(=O)C(C)CN2CCCC2,bitter
Parthenolide,CC1=C/CC[C@@]2(C)O[C@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1,bitter
"Pifarnine, Pifazin",CC(=CCCC(=C/CCC(=C/CN1CCN(Cc2ccc3OCOc3c2)CC1)C)C)C,bitter
Aloin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@@H]2c3cccc(O)c3C(=O)c4c(O)cc(CO)cc24,bitter
Resveratrol,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,bitter
"7,4-'dihydroxyflavone",Oc1ccc(cc1)C2=CC(=O)c3ccc(O)cc3O2,bitter
Metralindole Hydrochloride,Cl.COc1ccc2c(c1)c3CCN=C4N(C)CCn2c34,bitter
Improsulfan Tosylate,Cc1ccc(cc1)S(=O)(=O)O.CS(=O)(=O)OCCCNCCCOS(=O)(=O)C,bitter
"1,5-Pentanediol",OCCCCCO,bitter
Isoxanthohumol,COc1cc(O)c(CC=C(C)C)c2OC(CC(=O)c12)c3ccc(O)cc3,bitter
Quinidine,COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1.COc5ccc6nccc(C(O)C7CC8CCN7CC8C=C)c6c5.OS(=O)(=O)O,bitter
Diclofenac,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,bitter
"Pro-arg, Prolylarginine",O=C([C@]1([H])C([H])([H])C([H])([H])C([H])([H])N1[H])N([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])N=C(/N([H])[H])N([H])[H],bitter
1-methy-2-quinolinone,CN1C(=O)C=Cc2ccccc12,bitter
Neostigmine Bromide,[Br-].CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,bitter
Polysorbate 60,CCCCCCCCCCCCCCCCCC(=O)OCCOCC(OCCOC)C1OCC(OCCOC)C1OCCOC,bitter
Carbinoxamine Maleate,CN(C)CCOC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)C=C/C(=O)O,bitter
Trans-isocohumulone,CC(C)C(=O)C1=C(O)[C@@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,bitter
Cyanidin chloridec,Oc1cc(O)c2cc(O)c([o+]c2c1)c3ccc(O)c(O)c3,bitter
Trans-isohumulone,CC(C)CC(=O)C1=C(O)[C@@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,bitter
Genistein,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,bitter
Glutaronitrile,N#CCCCC#N,bitter
Propylthiouracil,CCCC1=CC(=O)NC(=S)N1,bitter
Ammonium Picrate,[NH4+].[O-]c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],bitter
Lithium Bromide,[Li+].[Br-],bitter
ANTU,NC(=S)Nc1cccc2ccccc12,bitter
Omeprazole,COc1ccc2nc([nH]c2c1)S(=O)Cc3ncc(C)c(OC)c3C,bitter
Chlorbetamide,OCCN(Cc1ccc(Cl)cc1Cl)C(=O)C(Cl)Cl,bitter
"Santalyl acetate, a- and b-",CC(=C/CCC1(C)C2CCC(C2)C1=C)COC(=O)C.CC(=C/CCC3(C)C4CC5C(C4)C35C)COC(=O)C,bitter
Gamabufotalin,CC12CCC(O)CC1CCC3C2C(O)CC4(C)C(CCC34O)C5=COC(=O)C=C5,bitter
Pantoprazole,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,bitter
